hour_ts,airline,tweet_volume,neg_volume,avg_retweets,avg_conf,hashtag_rate,mention_rate,neg_rate,tweet_volume_roll_mean,tweet_volume_roll_std,tweet_volume_z,neg_rate_roll_mean,neg_rate_roll_std,neg_rate_z,avg_retweets_roll_mean,avg_retweets_roll_std,avg_retweets_z,hashtag_rate_roll_mean,hashtag_rate_roll_std,hashtag_rate_z,neg_rate_diff
2015-02-19 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2773500981126146,-0.2773500981126146,0.07692307692307693,0.2773500981126146,-0.2773500981126146,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 17:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.2672612419124244,-0.26726124191242434,0.07142857142857142,0.2672612419124244,-0.26726124191242434,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.25819888974716115,-0.2581988897471611,0.06666666666666667,0.25819888974716115,-0.2581988897471611,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 19:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,-0.25,0.0625,0.25,-0.25,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 20:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.242535625036333,-0.24253562503633294,0.058823529411764705,0.242535625036333,-0.24253562503633294,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 21:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.23570226039551584,-0.23570226039551584,0.05555555555555555,0.23570226039551584,-0.23570226039551584,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 22:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.22941573387056177,-0.22941573387056174,0.05263157894736842,0.22941573387056177,-0.22941573387056174,0.0,,0.0,0.0,,0.0,0.0
2015-02-19 23:00:00+00:00,American,1.0,0.0,0.0,0.6242,0.0,1.0,0.0,0.1,0.30779350562554625,2.924038303442689,0.05,0.22360679774997896,-0.223606797749979,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 00:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.30079260375911915,-0.3166237934306518,0.047619047619047616,0.2182178902359924,-0.21821789023599236,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 01:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.29424494316824984,-0.30895719032666236,0.045454545454545456,0.21320071635561044,-0.21320071635561044,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 02:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.2881040655200304,-0.3018233067352699,0.043478260869565216,0.20851441405707477,-0.20851441405707474,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 03:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 04:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 05:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 06:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 07:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 08:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 09:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 10:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 11:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 12:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 13:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 14:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 15:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 17:00:00+00:00,American,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.08333333333333333,0.28232985128663995,3.246793289796359,0.041666666666666664,0.2041241452319315,4.694855340334425,0.0,,0.0,0.0,,0.0,1.0
2015-02-20 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,-1.0
2015-02-20 19:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 20:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 21:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 22:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-20 23:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 00:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 01:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 02:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 03:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 04:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 05:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 06:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 07:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 08:00:00+00:00,American,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.08333333333333333,0.28232985128663995,3.246793289796359,0.08333333333333333,0.28232985128663995,3.246793289796359,0.0,,0.0,0.0,,0.0,1.0
2015-02-21 09:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,-1.0
2015-02-21 10:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 11:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 12:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 13:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 14:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 15:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.08333333333333333,0.28232985128663995,-0.2951630263451236,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 17:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 19:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 20:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 21:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 22:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-21 23:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 00:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 01:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 02:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 03:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 04:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 05:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 06:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 07:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.041666666666666664,0.2041241452319315,-0.2041241452319315,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 08:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 09:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 10:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 11:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 12:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 13:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 14:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 15:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 16:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 17:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 18:00:00+00:00,American,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
2015-02-22 19:00:00+00:00,American,4.0,2.0,0.0,0.9192750000000001,0.25,1.0,0.5,0.16666666666666666,0.816496580927726,4.694855340334425,0.020833333333333332,0.10206207261596574,4.694855340334425,0.0,,0.0,0.010416666666666666,0.05103103630798288,4.694855340334425,0.5
2015-02-22 20:00:00+00:00,American,99.0,74.0,0.04040404040404041,0.9225010101010102,0.1414141414141414,1.1414141414141414,0.7474747474747475,4.291666666666667,20.18927646197285,4.691021667453983,0.05197811447811448,0.1798401600551999,3.867304348390027,0.0016835016835016836,0.008247440211391172,4.694855340334425,0.01630892255892256,0.05752671079825077,2.1747326958075095,0.24747474747474751
2015-02-22 21:00:00+00:00,American,109.0,86.0,0.027522935779816515,0.9234293577981652,0.14678899082568808,1.1192660550458715,0.7889908256880734,8.833333333333334,29.35934288250937,3.411747567631709,0.08485273221511754,0.23391055083249374,3.010287868447618,0.002830290674327372,0.009775180166654567,2.526055242410933,0.022425130509992897,0.0632371972738382,1.9666251142845264,0.041516078213325924
2015-02-22 22:00:00+00:00,American,101.0,87.0,0.0594059405940594,0.9315000000000001,0.2079207920792079,1.0693069306930694,0.8613861386138614,13.041666666666666,34.77690283815528,2.5292169846945183,0.12074382132402843,0.28155726976462997,2.6305210229839875,0.0053055381990798475,0.01509894122232569,3.58305934160372,0.031088496846626557,0.0734492287614474,2.407544615708728,0.07239531292578794
2015-02-22 23:00:00+00:00,American,87.0,64.0,0.04597701149425287,0.9382735632183908,0.22988505747126436,1.1839080459770115,0.735632183908046,16.666666666666668,37.76433406716226,1.8624274747768224,0.151395162320197,0.3067553852512506,1.9045697310556573,0.007221247011340384,0.017171052533068037,2.2570407031413233,0.04066704090792924,0.08351822645594295,2.2655894957629434,-0.1257539547058154
2015-02-23 00:00:00+00:00,American,106.0,89.0,0.04716981132075472,0.9482509433962264,0.1509433962264151,1.0660377358490567,0.839622641509434,21.083333333333332,41.72155804613607,2.035318685193038,0.18637943904975676,0.33528942097790265,1.9482964912952905,0.00918665581637183,0.018919129330815604,2.0076587479380286,0.04695634908402987,0.08597004085045594,1.2095730805021914,0.10399045760138803
2015-02-23 01:00:00+00:00,American,123.0,90.0,0.04065040650406504,0.9064756097560975,0.17073170731707318,1.2845528455284554,0.7317073170731707,26.208333333333332,46.320226745959495,2.089619880263427,0.21686724392780554,0.3505259373390894,1.4687645572068544,0.010880422754041207,0.019857306293457565,1.499195475462461,0.054070170222241254,0.08892849790360653,1.3118577266568299,-0.10791532443626328
2015-02-23 02:00:00+00:00,American,111.0,84.0,0.018018018018018018,0.9145135135135135,0.12612612612612611,1.072072072072072,0.7567567567567568,30.833333333333332,49.05069840983667,1.6343634089946002,0.24839877545933708,0.363949443349279,1.396781862390577,0.011631173504791958,0.019768469328521485,0.3230823999110174,0.05932542547749651,0.08932014731880543,0.7478794275853755,0.025049439683586083
2015-02-23 03:00:00+00:00,American,73.0,58.0,0.0136986301369863,0.9187027397260273,0.2602739726027397,1.1232876712328768,0.7945205479452054,33.875,49.31823236368332,0.7933171592907827,0.2815037982903873,0.376298098533694,1.3633253839279824,0.01220194976049972,0.01961520711927964,0.0763020429702985,0.070170174335944,0.09725230456833812,1.9547485184087527,0.03776379118844864
2015-02-23 04:00:00+00:00,American,70.0,45.0,0.05714285714285714,0.9025285714285715,0.38571428571428573,1.2428571428571429,0.6428571428571429,36.791666666666664,49.29765773311156,0.6736290294585016,0.3082895125761016,0.37826367727243304,0.8844825722985795,0.0145829021414521,0.021451805654480315,1.9839800754728627,0.08624160290737255,0.11534061096633069,2.5964201186200833,-0.15166340508806253
2015-02-23 05:00:00+00:00,American,41.0,27.0,0.0,0.8842975609756097,0.14634146341463414,1.048780487804878,0.6585365853658537,38.5,48.67371400235047,0.05136242530987617,0.33572853696634547,0.3788127566897212,0.852157280077858,0.0145829021414521,0.021451805654480315,-0.679798352471387,0.09233916388298231,0.11444792883580324,0.47185038716714683,0.015679442508710784
2015-02-23 06:00:00+00:00,American,36.0,33.0,0.0,0.9725750000000001,0.2777777777777778,1.0,0.9166666666666666,40.0,47.98550505780025,-0.08335850576506088,0.3739229814107899,0.38955064929613825,1.3932557582346123,0.0145829021414521,0.021451805654480315,-0.679798352471387,0.10391323795705638,0.11867153999334171,1.465090449070404,0.25813008130081294
2015-02-23 07:00:00+00:00,American,22.0,18.0,0.045454545454545456,0.9694136363636364,0.45454545454545453,1.0909090909090908,0.8181818181818182,40.916666666666664,47.39465817144803,-0.39913077541853936,0.408013890501699,0.39120206323812007,1.0484809928787489,0.016476841535391494,0.02210493588985754,1.310915537757785,0.12285263189645033,0.13632500586609292,2.4331033073625092,-0.0984848484848484
2015-02-23 08:00:00+00:00,American,17.0,15.0,0.0,0.9622411764705883,0.11764705882352941,1.1764705882352942,0.8823529411764706,41.625,46.88080398850574,-0.5252682954421509,0.444778596384052,0.3926488088038258,1.1144165854608217,0.016476841535391494,0.02210493588985754,-0.7453919621160993,0.12775459268076406,0.13380733939046488,-0.07553796303908057,0.06417112299465233
2015-02-23 09:00:00+00:00,American,23.0,19.0,0.2608695652173913,0.9276608695652174,0.043478260869565216,1.1304347826086956,0.8260869565217391,42.583333333333336,46.22338638909272,-0.4236672140047791,0.4791988862391244,0.3881458105384697,0.8937055633844956,0.027346406752782798,0.054317595321741664,4.299217538651538,0.12956618688366262,0.13228818884911936,-0.6507604855962202,-0.05626598465473143
2015-02-23 10:00:00+00:00,American,24.0,18.0,0.0,0.9308,0.041666666666666664,1.1666666666666667,0.75,43.583333333333336,45.516281527141146,-0.43024897193449085,0.5104488862391244,0.37794519306653573,0.6338250046712555,0.027346406752782798,0.054317595321741664,-0.5034539285253828,0.13130229799477372,0.13077866861932416,-0.6853994789396586,-0.07608695652173914
2015-02-23 11:00:00+00:00,American,28.0,20.0,0.03571428571428571,0.9238071428571428,0.2857142857142857,1.0357142857142858,0.7142857142857143,44.75,44.702154407764866,-0.37470229839952607,0.5402107910010292,0.363862848607901,0.4784080703778264,0.028834501990878034,0.05402426020774356,0.1273461903402717,0.14320705989953564,0.13130975521940705,1.0852752377508665,-0.0357142857142857
2015-02-23 12:00:00+00:00,American,52.0,42.0,0.07692307692307693,0.9368846153846153,0.17307692307692307,1.1346153846153846,0.8076923076923077,46.916666666666664,43.68754341085525,0.11635658442791398,0.5738646371548753,0.3487648192349109,0.670445118433627,0.032039630196006245,0.05451876824956227,0.8232659718505481,0.1504185983610741,0.12780889055225256,0.1772828526868832,0.09340659340659341
2015-02-23 13:00:00+00:00,American,61.0,49.0,0.04918032786885246,0.956927868852459,0.08196721311475409,1.098360655737705,0.8032786885245902,49.458333333333336,42.60024409673551,0.2709295899915069,0.6073345825100666,0.32929920130259654,0.5950336509758749,0.03408881052387509,0.05418538883618868,0.2785163614974047,0.15383389890752217,0.12467130389426899,-0.5764492994612188,-0.004413619167717542
2015-02-23 14:00:00+00:00,American,59.0,44.0,0.0,0.9216593220338982,0.13559322033898305,1.1016949152542372,0.7457627118644068,51.916666666666664,41.304717771035875,0.17148969211212925,0.6384080288377502,0.3036879695681438,0.3535032460433622,0.03408881052387509,0.05418538883618868,-0.6291144394466036,0.15948361642164646,0.12039595415126314,-0.19843188461838163,-0.05751597666018338
